Word,PoS,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,AvrgOfYears,Level.Predicted.RF,Level.Predicted.NN,Level.Predicted.SVM
basement,NOUN,7.30E-06,7.82E-06,8.08E-06,8.08E-06,7.86E-06,8.11E-06,7.43E-06,7.50E-06,6.49E-06,7.63E-06,B2,B1,B2
basement,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basement,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
basic,ADJ,0.000109286,0.000107958,0.000108703,0.000103995,9.76E-05,9.96E-05,9.33E-05,8.80E-05,6.63E-05,9.72E-05,B1,B1,A2
basic,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
basic,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
basic,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basic,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basic,NOUN,4.74E-07,4.50E-07,4.74E-07,4.98E-07,4.31E-07,4.33E-07,3.95E-07,3.81E-07,3.01E-07,4.26E-07,A1,B2,Unknown
basic,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basic,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
basically,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
basically,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
basically,ADV,1.32E-05,1.31E-05,1.34E-05,1.28E-05,1.23E-05,1.25E-05,1.18E-05,1.13E-05,8.56E-06,1.21E-05,B1,B1,B1
basically,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basically,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basically,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
basically,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basically,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
basin,ADJ,1.45E-07,1.65E-07,1.45E-07,1.67E-07,1.55E-07,1.81E-07,1.68E-07,1.58E-07,1.35E-07,1.58E-07,A1,B2,B2
basin,ADP,1.71E-08,1.46E-08,1.48E-08,1.50E-08,1.56E-08,1.65E-08,1.55E-08,1.39E-08,1.24E-08,1.50E-08,A1,A1,Unknown
basin,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
basin,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basin,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basin,NOUN,9.96E-06,9.66E-06,9.51E-06,9.05E-06,9.39E-06,9.86E-06,8.63E-06,9.07E-06,9.11E-06,9.36E-06,B2,B1,B1
basin,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basin,VERB,2.45E-08,2.54E-08,2.32E-08,1.58E-08,2.52E-08,2.59E-08,1.58E-08,1.84E-08,1.74E-08,2.13E-08,A1,B2,B2
basis,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
basis,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
basis,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
basis,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basis,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basis,NOUN,0.000136123,0.000133785,0.000131092,0.000126903,0.000120975,0.000126158,0.000121352,0.00011511,9.30E-05,0.000122724,B1,B1,A2
basis,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basis,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
basket,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
basket,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
basket,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
basket,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basket,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basket,NOUN,9.26E-06,8.92E-06,9.17E-06,9.19E-06,9.76E-06,9.30E-06,9.17E-06,9.88E-06,1.17E-05,9.60E-06,A2,B1,B1
basket,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basket,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
basketball,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
basketball,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
basketball,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
basketball,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basketball,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basketball,NOUN,6.97E-06,6.99E-06,6.92E-06,7.29E-06,7.72E-06,8.52E-06,7.13E-06,6.80E-06,5.15E-06,7.06E-06,B2,B1,B2
basketball,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
basketball,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
bat,ADJ,8.62E-07,7.67E-07,8.28E-07,8.31E-07,9.03E-07,8.74E-07,8.01E-07,7.96E-07,1.56E-06,9.14E-07,A1,B2,B2
bat,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
bat,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
bat,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bat,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bat,NOUN,4.41E-06,3.94E-06,4.11E-06,4.32E-06,4.59E-06,4.51E-06,4.25E-06,4.18E-06,7.13E-06,4.60E-06,B1,B1,B2
bat,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bat,VERB,5.35E-07,4.99E-07,5.44E-07,5.91E-07,6.40E-07,6.71E-07,6.18E-07,5.71E-07,2.20E-06,7.63E-07,B2,B2,B2
bath,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
bath,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
bath,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
bath,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bath,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bath,NOUN,1.23E-05,1.25E-05,1.21E-05,1.26E-05,1.18E-05,1.17E-05,1.14E-05,1.17E-05,1.31E-05,1.21E-05,B1,B1,B1
bath,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bath,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
bathroom,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
bathroom,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
bathroom,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
bathroom,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bathroom,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bathroom,NOUN,1.20E-05,1.23E-05,1.34E-05,1.37E-05,1.33E-05,1.41E-05,1.32E-05,1.27E-05,1.01E-05,1.28E-05,A2,B1,B1
bathroom,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bathroom,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
battery,ADJ,6.69E-07,6.18E-07,6.60E-07,6.16E-07,6.22E-07,6.02E-07,5.84E-07,5.65E-07,4.86E-07,6.02E-07,A1,B2,B2
battery,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
battery,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
battery,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
battery,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
battery,NOUN,1.04E-05,9.98E-06,1.03E-05,1.03E-05,1.07E-05,9.95E-06,9.78E-06,1.01E-05,1.23E-05,1.04E-05,A2,B1,B1
battery,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
battery,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
battle,ADJ,9.87E-07,9.92E-07,9.81E-07,1.09E-06,1.38E-06,1.19E-06,1.32E-06,1.50E-06,2.64E-06,1.34E-06,B1,B2,B2
battle,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
battle,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
battle,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
battle,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
battle,NOUN,4.37E-05,4.31E-05,4.51E-05,4.47E-05,4.87E-05,4.59E-05,4.92E-05,4.95E-05,5.86E-05,4.76E-05,A2,A2,A2
battle,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
battle,VERB,6.36E-07,6.17E-07,6.47E-07,6.68E-07,6.90E-07,7.01E-07,6.95E-07,6.96E-07,6.66E-07,6.68E-07,B2,B2,B2
bay,ADJ,3.72E-07,3.56E-07,4.83E-07,3.31E-07,4.15E-07,3.81E-07,3.48E-07,3.69E-07,4.61E-07,3.91E-07,A1,B2,B2
bay,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
bay,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
bay,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bay,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bay,NOUN,1.05E-05,1.03E-05,1.03E-05,1.06E-05,1.10E-05,1.03E-05,1.03E-05,1.13E-05,1.42E-05,1.10E-05,A2,B1,B1
bay,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bay,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
bazaar,ADJ,1.80E-08,1.96E-08,2.01E-08,1.89E-08,2.77E-08,2.03E-08,1.97E-08,2.88E-08,3.13E-08,2.27E-08,A1,B2,B2
bazaar,ADP,5.27E-09,4.05E-09,5.19E-09,6.02E-09,5.30E-09,5.34E-09,5.03E-09,6.11E-09,4.67E-09,5.22E-09,A1,A1,Unknown
bazaar,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
bazaar,CONJ,3.57E-10,8.81E-11,3.19E-10,7.34E-11,2.04E-10,2.08E-10,3.92E-10,3.09E-10,4.11E-10,2.62E-10,A1,A2,A2
bazaar,DET,8.94E-10,6.17E-10,6.39E-10,5.87E-10,5.44E-10,9.01E-10,3.27E-10,5.55E-10,1.33E-09,7.11E-10,A1,A2,A2
bazaar,NOUN,9.23E-07,8.94E-07,9.90E-07,9.47E-07,1.04E-06,9.40E-07,9.27E-07,1.08E-06,1.18E-06,9.92E-07,A1,B2,B2
bazaar,PRON,4.47E-10,3.52E-10,3.19E-10,1.47E-10,4.08E-10,6.93E-11,3.92E-10,1.23E-10,5.13E-11,2.57E-10,A1,A2,A2
bazaar,VERB,3.13E-09,5.02E-09,4.47E-09,5.06E-09,4.49E-09,5.48E-09,4.77E-09,3.89E-09,5.95E-09,4.70E-09,A1,B2,B2
bazaars,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
bazaars,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
bazaars,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
bazaars,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bazaars,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bazaars,NOUN,3.49E-07,3.56E-07,3.91E-07,3.54E-07,3.91E-07,4.10E-07,3.83E-07,4.51E-07,5.57E-07,4.05E-07,A1,B2,Unknown
bazaars,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bazaars,VERB,1.43E-09,1.50E-09,1.84E-09,1.91E-09,1.70E-09,2.29E-09,1.37E-09,1.73E-09,1.23E-09,1.67E-09,A1,B2,C1
be,ADJ,5.94E-06,5.77E-06,5.69E-06,6.03E-06,5.80E-06,5.83E-06,6.14E-06,5.94E-06,5.72E-06,5.87E-06,B1,B2,B2
be,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
be,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
be,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
be,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
be,NOUN,1.11E-06,1.05E-06,1.05E-06,1.15E-06,1.30E-06,1.22E-06,1.28E-06,1.32E-06,5.23E-06,1.63E-06,A1,B2,B2
be,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
be,VERB,0.004482946,0.004475972,0.004452998,0.004503904,0.00446687,0.004439096,0.004460023,0.004460981,0.004801957,0.004504972,A1,A1,B1
am,ADJ,4.20E-09,2.91E-09,1.20E-09,1.54E-09,6.80E-10,7.63E-10,1.96E-09,2.47E-09,1.44E-09,1.91E-09,A1,B2,B2
am,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
am,ADV,1.32E-08,1.54E-08,1.17E-08,1.41E-08,1.44E-08,1.44E-08,1.67E-08,1.46E-08,1.99E-08,1.49E-08,A1,B1,B2
am,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
am,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
am,NOUN,8.04E-09,9.60E-09,7.03E-09,1.12E-08,8.64E-09,7.07E-09,1.09E-08,7.77E-09,9.96E-09,8.92E-09,A1,Unknown,Unknown
am,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
am,VERB,0.000174244,0.000175056,0.000180066,0.000188569,0.000214191,0.000204601,0.000219281,0.000235747,0.000315302,0.000211895,A1,A1,A1
are,ADJ,2.06E-09,1.76E-10,7.99E-11,5.87E-10,8.84E-10,8.32E-10,3.27E-10,3.70E-10,3.59E-10,6.30E-10,C2,B2,B2
are,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
are,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
are,CONJ,8.94E-11,0,3.19E-10,7.34E-11,1.36E-10,1.39E-10,6.53E-11,1.23E-10,2.05E-10,1.28E-10,A1,A2,A2
are,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
are,NOUN,1.47E-08,3.96E-09,4.39E-09,4.91E-09,7.62E-09,8.04E-09,6.01E-09,3.76E-09,4.82E-09,6.46E-09,A1,Unknown,Unknown
are,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
are,VERB,0.003876811,0.003897927,0.003868638,0.003878454,0.003814518,0.003822883,0.003793753,0.0037357,0.003639253,0.003814215,A1,A1,B1
been,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
been,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
been,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
been,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
been,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
been,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
been,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
been,VERB,0.001431998,0.001416436,0.001400271,0.001415963,0.001444754,0.001425059,0.001453745,0.0014866,0.001649108,0.001458215,A1,A2,B2
is,ADJ,2.68E-10,0,7.99E-11,1.47E-10,2.04E-10,6.93E-11,1.31E-10,6.17E-11,1.03E-10,1.18E-10,C2,B2,B2
is,ADP,0,0,0,7.34E-11,6.80E-11,6.93E-11,1.96E-10,0,0,4.52E-11,Unknown,A1,Unknown
is,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
is,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
is,DET,2.68E-10,7.05E-10,2.16E-09,8.80E-10,1.29E-09,8.32E-10,1.31E-09,1.17E-09,1.28E-09,1.10E-09,A1,A2,A2
is,NOUN,1.02E-07,1.01E-07,1.01E-07,1.05E-07,1.07E-07,1.05E-07,1.09E-07,1.07E-07,1.28E-07,1.07E-07,A1,Unknown,Unknown
is,PRON,1.43E-09,1.23E-09,9.82E-09,1.69E-09,3.06E-09,1.11E-09,2.29E-09,2.47E-09,6.01E-09,3.23E-09,A1,A2,A1
is,VERB,0.008441053,0.008401555,0.008398878,0.008424189,0.008304174,0.008269368,0.008275491,0.008220812,0.008178803,0.008323814,A1,A1,B1
was,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
was,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
was,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
was,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
was,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
was,NOUN,4.47E-10,3.52E-10,6.39E-10,6.60E-10,8.16E-10,4.85E-10,1.96E-10,6.17E-10,1.13E-09,5.94E-10,Unknown,Unknown,Unknown
was,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
was,VERB,0.00522589,0.005200757,0.005263804,0.005352286,0.005524196,0.005506473,0.00555282,0.005771092,0.006311034,0.00552315,A1,A1,B1
were,ADJ,0,4.41E-10,1.44E-09,1.10E-09,2.72E-10,2.08E-10,7.18E-10,2.47E-10,0,4.92E-10,C2,B2,B2
were,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
were,ADV,1.43E-09,1.15E-09,1.60E-09,1.32E-09,1.50E-09,1.80E-09,9.80E-10,1.73E-09,2.10E-09,1.51E-09,A1,B1,C1
were,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
were,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
were,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
were,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
were,VERB,0.002139355,0.002109533,0.002105523,0.002120146,0.00215872,0.002136609,0.002170605,0.002222298,0.002330773,0.002165952,A1,A1,B1
beach,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
beach,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
beach,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
beach,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beach,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beach,NOUN,2.15E-05,2.13E-05,2.18E-05,2.08E-05,2.10E-05,2.07E-05,1.93E-05,1.96E-05,1.99E-05,2.06E-05,B1,B1,A2
beach,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beach,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
beak,ADJ,8.99E-08,7.67E-08,8.00E-08,7.73E-08,9.22E-08,7.72E-08,1.01E-07,8.66E-08,8.76E-08,8.54E-08,A1,B2,B2
beak,ADP,2.98E-08,3.18E-08,3.45E-08,3.19E-08,4.24E-08,3.22E-08,3.36E-08,3.07E-08,3.33E-08,3.34E-08,A1,A1,Unknown
beak,ADV,5.36E-10,8.81E-10,7.99E-10,5.87E-10,4.08E-10,9.01E-10,3.92E-10,3.09E-10,2.05E-10,5.58E-10,C2,B1,C1
beak,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beak,DET,2.48E-08,2.22E-08,1.50E-08,1.48E-08,2.80E-08,1.46E-08,1.99E-08,1.49E-08,1.77E-08,1.91E-08,A1,A2,A1
beak,NOUN,1.58E-06,1.53E-06,1.43E-06,1.49E-06,1.65E-06,1.61E-06,1.63E-06,1.69E-06,2.21E-06,1.65E-06,A1,B2,B2
beak,PRON,5.63E-09,5.46E-09,4.63E-09,5.36E-09,3.40E-09,4.44E-09,2.87E-09,4.32E-09,3.54E-09,4.41E-09,A1,A2,A1
beak,VERB,4.24E-08,3.82E-08,3.08E-08,3.48E-08,4.53E-08,3.90E-08,4.23E-08,3.31E-08,4.32E-08,3.88E-08,A1,B2,B2
beam,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
beam,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
beam,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
beam,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beam,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beam,NOUN,2.21E-05,2.28E-05,2.16E-05,2.39E-05,2.16E-05,2.25E-05,2.22E-05,2.05E-05,1.85E-05,2.18E-05,B1,B1,A2
beam,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beam,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
bean,ADJ,4.89E-07,5.87E-07,5.98E-07,6.02E-07,5.53E-07,4.68E-07,4.76E-07,4.71E-07,4.87E-07,5.26E-07,A1,B2,B2
bean,ADP,5.01E-07,6.82E-07,9.88E-07,1.10E-06,6.11E-07,6.09E-07,6.16E-07,5.41E-07,4.14E-07,6.74E-07,A1,A1,A2
bean,ADV,8.94E-11,8.81E-11,7.99E-11,2.93E-10,0,2.08E-10,2.61E-10,0,2.05E-10,1.36E-10,C2,B1,C1
bean,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bean,DET,1.28E-07,1.46E-07,1.62E-07,1.59E-07,1.36E-07,1.36E-07,1.18E-07,1.22E-07,1.08E-07,1.35E-07,A1,A2,A1
bean,NOUN,3.33E-06,4.07E-06,5.44E-06,5.12E-06,3.80E-06,3.55E-06,3.27E-06,3.17E-06,2.80E-06,3.84E-06,B2,B1,B2
bean,PRON,2.09E-08,3.00E-08,5.57E-08,4.84E-08,2.55E-08,2.32E-08,3.14E-08,2.00E-08,2.03E-08,3.06E-08,A1,A2,A1
bean,VERB,1.11E-07,1.40E-07,1.50E-07,1.53E-07,1.23E-07,1.12E-07,1.02E-07,1.05E-07,1.64E-07,1.29E-07,A1,B2,B2
bear,ADJ,1.51E-06,1.55E-06,1.50E-06,1.58E-06,1.61E-06,1.57E-06,1.59E-06,1.72E-06,2.16E-06,1.64E-06,B1,B2,B2
bear,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
bear,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
bear,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bear,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bear,NOUN,9.42E-06,1.02E-05,9.86E-06,1.01E-05,1.01E-05,1.02E-05,9.95E-06,1.09E-05,1.28E-05,1.04E-05,A2,B1,B1
bear,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
bear,VERB,2.88E-05,2.88E-05,2.75E-05,2.94E-05,3.16E-05,2.93E-05,3.19E-05,3.42E-05,4.85E-05,3.22E-05,A1,A2,A1
beard,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
beard,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
beard,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
beard,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beard,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beard,NOUN,5.55E-06,5.76E-06,5.76E-06,6.07E-06,6.71E-06,6.43E-06,6.33E-06,7.21E-06,9.78E-06,6.62E-06,A2,A2,B2
beard,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beard,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
beat,ADJ,9.73E-07,9.47E-07,9.79E-07,9.32E-07,1.03E-06,9.75E-07,9.39E-07,9.43E-07,9.70E-07,9.65E-07,A1,B2,B2
beat,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
beat,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
beat,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beat,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beat,NOUN,6.53E-06,6.64E-06,7.05E-06,6.84E-06,7.54E-06,7.09E-06,6.98E-06,7.42E-06,7.77E-06,7.10E-06,B1,B1,B2
beat,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beat,VERB,1.56E-05,1.56E-05,1.62E-05,1.68E-05,1.81E-05,1.77E-05,1.72E-05,1.86E-05,2.18E-05,1.75E-05,B1,B1,A1
beauty,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
beauty,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
beauty,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
beauty,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beauty,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beauty,NOUN,3.36E-05,3.35E-05,3.26E-05,3.62E-05,3.96E-05,3.78E-05,3.96E-05,4.40E-05,5.90E-05,3.96E-05,A1,A2,A2
beauty,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beauty,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
beautiful,ADJ,5.46E-05,5.47E-05,5.63E-05,6.05E-05,6.53E-05,6.43E-05,6.50E-05,7.18E-05,9.40E-05,6.52E-05,A1,A2,A2
beautiful,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
beautiful,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
beautiful,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beautiful,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beautiful,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
beautiful,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beautiful,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
beautifully,ADJ,2.99E-08,2.43E-08,2.49E-08,2.53E-08,3.20E-08,2.56E-08,2.81E-08,3.71E-08,6.88E-08,3.29E-08,A1,B2,B2
beautifully,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
beautifully,ADV,5.20E-06,5.12E-06,5.11E-06,5.22E-06,5.52E-06,5.35E-06,5.41E-06,5.78E-06,7.38E-06,5.57E-06,B1,B1,A2
beautifully,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beautifully,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beautifully,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
beautifully,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
beautifully,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
because,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
because,ADP,0.000648744,0.000649586,0.000655136,0.000656947,0.000644477,0.000652357,0.00064698,0.000637267,0.000578884,0.000641153,A1,A2,B2
because,ADV,7.58E-06,7.50E-06,7.68E-06,7.74E-06,7.69E-06,7.74E-06,7.79E-06,7.74E-06,7.27E-06,7.64E-06,B2,B1,A2
because,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
because,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
because,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
because,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
because,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
become,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
become,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
become,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
become,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
become,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
become,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
become,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
